"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectDistributed.java","3","61","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectDistributed.java","3","70","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectDistributed.java","3","70","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectDistributed.java","3","83","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectDistributed.java","3","87","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Design","AvoidCatchingGenericException"
"1","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java","3","55","All methods are static.  Consider using a utility class instead. Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseUtilityClass"
"2","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java","3","58","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"3","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java","3","66","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java","3","75","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java","3","75","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java","3","92","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","org.apache.kafka.connect.cli","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java","3","96","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"1","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","17","A high number of imports can indicate a high degree of coupling within an object.","Design","ExcessiveImports"
"2","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","84","Possible God Class (WMC=56, ATFD=46, TCC=32.194%)","Design","GodClass"
"3","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","84","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","91","Private field 'tempConnectors' could be made final; it is only initialized in the declaration or constructor.","Design","ImmutableField"
"5","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","217","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","217","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","217","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","217","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","221","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","222","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","237","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"12","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","237","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"13","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","238","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"14","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","238","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"15","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","267","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"16","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","268","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"17","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","269","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"18","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","272","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"19","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","273","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"20","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","274","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"21","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","275","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"22","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","276","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"23","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","291","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"24","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","311","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"25","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","314","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"26","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","322","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"27","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","327","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"28","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","327","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"29","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","337","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"30","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","347","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"31","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","351","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"32","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java","3","377","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractStatus.java","3","19","The class 'AbstractStatus' has a Modified Cyclomatic Complexity of 3 (Highest = 10).","Design","ModifiedCyclomaticComplexity"
"2","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractStatus.java","3","19","The class 'AbstractStatus' has a Standard Cyclomatic Complexity of 3 (Highest = 10).","Design","StdCyclomaticComplexity"
"3","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractStatus.java","3","78","The method 'equals' has a Modified Cyclomatic Complexity of 10.","Design","ModifiedCyclomaticComplexity"
"4","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractStatus.java","3","78","The method 'equals' has a Standard Cyclomatic Complexity of 10.","Design","StdCyclomaticComplexity"
"5","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractStatus.java","3","78","The method 'equals(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Connect.java","3","53","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Connect.java","3","93","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Connect.java","3","93","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectorConfig.java","3","42","The class 'ConnectorConfig' is suspected to be a Data Class (WOC=25.000%, NOPA=10, NOAM=0, WMC=4)","Design","DataClass"
"1","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectorFactory.java","3","54","The method 'getConnectorClass(String)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectorFactory.java","3","75","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectorFactory.java","3","79","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Herder.java","3","53","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\SinkConnectorConfig.java","3","36","Do not use non-final non-private static fields","Design","MutableStaticState"
"1","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","61","Possible God Class (WMC=60, ATFD=30, TCC=32.246%)","Design","GodClass"
"2","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","61","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","207","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"4","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","225","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"5","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","227","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","227","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"7","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","260","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"8","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","283","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","313","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","315","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"11","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","319","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"12","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","324","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"13","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","378","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"14","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","380","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"15","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","381","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"16","org.apache.kafka.connect.runtime","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\3 Apache Kafka\kafka-2017-1\kafka-ce1cb329d5aa788968e47d7dfe307128f2ddc2ff\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java","3","399","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
