"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"177","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","572","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"178","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","581","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"179","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","584","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"180","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","584","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"181","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","584","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"182","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","585","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"183","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","594","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"184","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","597","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"185","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","597","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"186","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","598","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"187","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","604","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"188","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","605","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"189","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","605","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"190","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","606","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"191","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","607","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"192","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","607","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"193","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","611","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"194","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","613","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"195","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","613","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"196","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","617","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"197","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","620","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"198","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","623","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"199","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","623","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"200","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","623","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"201","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","623","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"202","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","625","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"203","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","625","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"204","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","625","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"205","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","625","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"206","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","626","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"207","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","626","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"208","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","631","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"209","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","633","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"210","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","633","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"211","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","637","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"212","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","641","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"213","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","642","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"214","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","643","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"215","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","643","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"216","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","645","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"217","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","646","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"218","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","647","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"219","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","648","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"220","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","649","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"221","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","655","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"222","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","655","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"223","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","655","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"224","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","655","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"225","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","668","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"226","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","669","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"227","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","669","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"228","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","670","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"229","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","682","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"230","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","682","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"231","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","694","A method/constructor should not explicitly throw java.lang.Exception","Design","SignatureDeclareThrowsException"
"232","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","700","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"233","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","721","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"234","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","726","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"235","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","727","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"236","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","728","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"237","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","728","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"238","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","732","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"239","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","733","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"240","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","734","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"241","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","734","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"242","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","734","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"243","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","735","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"244","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","735","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"245","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","736","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"246","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","736","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"247","org.junit.vintage.engine","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\2 junit5 yearly versions\junit5-2018-1\junit5-4b3b36e1b2b2069600f2fcf8fcf5385b0278b2c1\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","3","741","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
